city,dt,aqi,pm2_5,pm10,temp,humidity,wind_speed
Quezon City,1777071600,2,12.91,16.24,27.8,69,0.5
Quezon City,1777075200,2,12.91,16.01,30.1,58,1.6
Quezon City,1777078800,2,12.57,15.28,32.2,48,3.9
Quezon City,1777082400,2,14.5,16.97,33.9,40,5.6
Quezon City,1777086000,2,17.9,20.32,35.0,35,5.7
Quezon City,1777089600,3,22.54,25.22,35.5,33,4.8
Quezon City,1777093200,3,26.73,29.62,36.2,32,3.6
Quezon City,1777096800,3,28.31,31.09,35.8,33,4.0
Quezon City,1777100400,3,28.06,30.64,36.3,32,4.1
Quezon City,1777104000,3,26.67,29.04,36.2,31,6.0
Quezon City,1777107600,3,24.38,26.55,34.7,39,10.7
Quezon City,1777111200,2,20.71,22.65,32.8,48,13.4
Quezon City,1777114800,2,18.51,20.49,31.3,55,14.6
Quezon City,1777118400,2,17.33,19.54,30.7,61,10.3
Quezon City,1777122000,2,16.63,19.12,30.4,61,8.3
Quezon City,1777125600,2,15.88,18.65,30.0,60,5.2
Quezon City,1777129200,2,15.07,18.13,29.8,60,2.0
Quezon City,1777132800,2,13.96,17.25,29.2,65,5.3
Quezon City,1777136400,2,12.92,16.52,28.7,69,5.1
Quezon City,1777140000,2,11.93,15.88,28.0,72,6.0
Quezon City,1777143600,2,11.04,15.29,27.8,72,5.0
Quezon City,1777147200,2,10.43,14.94,27.4,74,4.3
Quezon City,1777150800,2,10.15,14.83,27.0,75,3.0
Quezon City,1777154400,2,10.12,14.88,27.0,73,4.1
Quezon City,1777158000,2,10.36,15.16,28.0,69,3.8
Quezon City,1777161600,2,11.05,15.84,29.1,65,2.9
Quezon City,1777165200,2,10.98,15.64,31.1,56,3.8
Quezon City,1777168800,2,12.71,17.27,32.8,49,3.6
Quezon City,1777172400,2,16.35,20.99,34.5,43,4.7
Quezon City,1777176000,2,22.11,27.19,35.5,38,6.5
Quezon City,1777179600,3,28.12,33.63,36.0,36,8.8
Quezon City,1777183200,3,32.01,37.54,36.0,35,8.6
Quezon City,1777186800,3,35.29,40.82,36.2,33,7.0
Quezon City,1777190400,3,38.39,44.18,36.0,33,6.3
Quezon City,1777194000,3,39.58,45.59,34.7,37,6.6
Quezon City,1777197600,3,38.15,44.13,33.5,45,8.8
Quezon City,1777201200,3,35.31,41.26,32.0,55,9.1
Quezon City,1777204800,3,32.33,38.31,30.6,63,6.4
Quezon City,1777208400,3,28.01,33.67,30.8,64,4.0
Quezon City,1777212000,2,23.16,28.29,29.4,67,2.1
Quezon City,1777215600,2,18.13,22.57,29.1,65,7.6
Quezon City,1777219200,2,12.96,16.54,28.9,65,2.9
Quezon City,1777222800,2,10.01,13.03,28.9,65,3.2
Quezon City,1777226400,1,8.65,11.32,28.9,63,2.9
Quezon City,1777230000,1,8.21,10.69,28.9,63,2.1
Quezon City,1777233600,1,8.2,10.58,28.4,65,1.1
Quezon City,1777237200,1,8.28,10.58,28.1,67,2.4
Quezon City,1777240800,1,8.42,10.71,27.8,68,1.1
Quezon City,1777244400,1,8.82,11.29,28.4,66,1.5
Quezon City,1777248000,1,9.36,12.07,29.9,60,1.9
Quezon City,1777251600,1,9.54,12.27,32.0,53,2.3
Quezon City,1777255200,2,12.56,15.39,33.8,45,4.9
Quezon City,1777258800,2,17.83,20.9,35.0,40,4.9
Quezon City,1777262400,2,21.46,24.74,35.7,37,4.8
Quezon City,1777266000,2,21.46,24.46,36.0,37,4.2
Quezon City,1777269600,2,18.29,20.62,36.3,34,3.5
Quezon City,1777273200,2,14.0,15.65,36.0,35,5.2
Quezon City,1777276800,2,10.77,12.0,35.2,38,8.4
Quezon City,1777280400,2,8.86,9.87,34.0,43,11.3
Quezon City,1777284000,1,7.55,8.48,32.3,51,11.2
Quezon City,1777287600,1,6.84,7.84,31.0,55,9.7
Quezon City,1777291200,1,6.56,7.68,30.1,59,4.9
Quezon City,1777294800,1,6.16,7.34,29.5,63,8.5
San Juan,1775570400,3,36.52,45.48,29.6,60,4.3
San Juan,1775574000,3,36.98,46.17,29.3,63,4.5
San Juan,1775577600,3,37.3,46.6,29.0,69,7.8
San Juan,1775581200,3,37.86,47.29,28.5,73,6.7
San Juan,1775584800,3,38.54,48.19,28.1,74,1.3
San Juan,1775588400,3,38.97,48.72,27.8,73,3.7
San Juan,1775592000,3,39.54,49.47,27.5,73,3.1
San Juan,1775595600,3,40.4,50.44,27.3,74,3.9
San Juan,1775599200,3,40.12,50.17,27.0,75,5.2
San Juan,1775602800,3,38.86,48.94,27.5,71,4.7
San Juan,1775606400,3,38.09,48.19,28.2,68,2.3
San Juan,1775610000,3,28.81,37.89,30.1,57,1.5
San Juan,1775613600,3,27.13,35.08,31.9,48,1.0
San Juan,1775617200,3,29.2,36.5,32.9,43,4.0
San Juan,1775620800,3,31.63,38.54,33.8,38,6.9
San Juan,1775624400,3,34.41,41.15,33.8,43,9.2
San Juan,1775628000,3,35.73,42.21,34.2,39,7.2
San Juan,1775631600,3,34.97,41.08,34.7,33,3.6
San Juan,1775635200,3,37.23,43.56,34.6,32,6.4
San Juan,1775638800,3,38.84,45.48,34.0,34,9.2
San Juan,1775642400,3,39.25,46.16,32.2,40,11.6
San Juan,1775646000,3,39.02,46.06,30.6,47,12.3
San Juan,1775649600,3,38.5,45.6,29.5,53,10.9
San Juan,1775653200,3,36.14,42.95,28.9,58,10.7
San Juan,1775656800,3,33.56,40.23,28.1,63,8.7
San Juan,1775660400,3,30.88,37.36,27.6,64,7.5
San Juan,1775664000,3,28.15,34.27,27.2,66,6.0
San Juan,1775667600,3,25.4,31.07,26.9,67,6.4
San Juan,1775671200,2,22.79,28.02,26.3,65,7.3
San Juan,1775674800,2,20.78,25.68,26.0,65,6.8
San Juan,1775678400,2,19.5,24.18,25.4,67,5.7
San Juan,1775682000,2,18.35,22.82,24.9,69,4.0
San Juan,1775685600,2,16.88,21.07,24.5,71,2.4
San Juan,1775689200,2,15.46,19.43,25.4,68,2.2
San Juan,1775692800,2,14.67,18.49,27.4,56,1.6
San Juan,1775696400,2,11.48,14.93,29.6,48,1.7
San Juan,1775700000,2,12.56,15.87,31.2,47,3.8
San Juan,1775703600,2,15.88,19.29,32.7,45,5.3
San Juan,1775707200,2,18.73,22.23,32.8,47,8.6
San Juan,1775710800,2,20.23,23.7,32.9,47,7.5
San Juan,1775714400,2,20.8,24.17,33.0,46,6.4
San Juan,1775718000,2,21.18,24.46,33.4,44,8.8
San Juan,1775721600,2,20.8,23.94,33.2,44,9.5
San Juan,1775725200,2,19.91,22.89,32.5,47,14.7
San Juan,1775728800,2,18.37,21.14,31.1,54,17.1
San Juan,1775732400,2,16.91,19.55,29.7,60,17.4
San Juan,1775736000,2,15.92,18.58,29.4,66,13.9
San Juan,1775739600,2,14.82,17.51,28.7,70,13.8
San Juan,1775743200,2,13.97,16.74,28.3,72,13.7
San Juan,1775746800,2,13.28,16.16,28.0,74,12.4
San Juan,1775750400,2,12.78,15.8,27.6,75,11.0
San Juan,1775754000,2,12.6,15.82,27.4,76,8.0
San Juan,1775757600,2,12.53,15.99,27.0,75,5.0
San Juan,1775761200,2,12.5,16.2,27.0,75,3.8
San Juan,1775764800,2,12.55,16.5,26.9,75,1.6
San Juan,1775768400,2,12.67,16.87,26.9,75,2.3
San Juan,1775772000,2,12.66,17.03,26.8,75,1.9
San Juan,1775775600,2,12.63,17.17,27.1,72,1.3
San Juan,1775779200,2,12.84,17.56,28.4,68,5.2
San Juan,1775782800,2,13.25,18.02,30.1,58,1.8
San Juan,1775786400,2,13.93,18.71,31.8,49,2.3
San Juan,1775790000,2,16.55,21.54,32.8,47,7.8
San Juan,1775793600,2,20.67,26.09,32.8,48,11.0
San Juan,1775797200,2,23.99,29.8,33.5,45,10.8
San Juan,1775800800,3,25.9,31.88,32.8,46,15.5
San Juan,1775804400,3,27.53,33.7,33.0,41,14.6
San Juan,1775808000,3,29.33,35.77,32.6,42,14.5
San Juan,1775811600,3,30.47,37.15,31.9,52,11.9
San Juan,1775815200,3,31.0,37.82,31.0,58,13.0
San Juan,1775818800,3,31.31,38.27,30.2,61,12.7
San Juan,1775822400,3,31.52,38.63,30.4,61,11.1
San Juan,1775826000,3,31.3,38.31,30.0,62,9.9
San Juan,1775829600,3,31.16,38.07,29.4,66,7.6
San Juan,1775833200,3,31.14,37.97,28.9,69,6.3
San Juan,1775836800,3,31.2,37.94,28.5,70,6.8
San Juan,1775840400,3,31.4,38.07,28.1,73,8.1
San Juan,1775844000,3,31.61,38.2,27.6,77,10.3
San Juan,1775847600,3,31.63,38.05,27.3,77,11.6
San Juan,1775851200,3,31.59,37.84,27.2,77,8.7
San Juan,1775854800,3,31.71,37.85,27.1,78,6.9
San Juan,1775858400,3,31.8,37.87,27.0,78,6.5
San Juan,1775862000,3,31.71,37.71,27.5,75,2.0
San Juan,1775865600,3,31.58,37.46,28.5,68,2.9
San Juan,1775869200,3,27.28,32.82,30.0,60,0.0
San Juan,1775872800,3,25.63,30.75,31.6,53,2.3
San Juan,1775876400,3,25.5,30.35,32.7,48,6.3
San Juan,1775880000,3,25.45,29.86,33.0,48,10.1
San Juan,1775883600,3,26.87,31.2,33.6,46,11.0
San Juan,1775887200,3,28.09,32.43,33.2,47,11.7
San Juan,1775890800,3,29.39,33.79,33.8,43,4.4
San Juan,1775894400,3,30.23,34.7,33.5,44,6.3
San Juan,1775898000,3,30.54,35.06,32.6,50,11.9
San Juan,1775901600,3,29.94,34.33,31.8,56,12.9
San Juan,1775905200,3,29.39,33.71,30.4,58,15.8
San Juan,1775908800,3,29.27,33.58,29.3,69,12.0
San Juan,1775912400,3,29.24,33.56,28.5,73,12.4
San Juan,1775916000,3,29.33,33.74,28.1,72,14.3
San Juan,1775919600,3,29.25,33.77,27.9,71,11.6
San Juan,1775923200,3,28.15,32.67,27.5,71,6.6
San Juan,1775926800,3,27.17,31.7,27.1,73,4.3
San Juan,1775930400,3,26.14,30.69,26.6,76,3.8
San Juan,1775934000,2,24.98,29.52,26.6,77,1.8
San Juan,1775937600,2,23.73,28.16,26.5,77,3.3
San Juan,1775941200,2,22.17,26.35,26.4,78,4.8
San Juan,1775944800,2,19.96,23.94,26.1,78,6.3
San Juan,1775948400,2,17.89,21.8,26.6,74,5.5
San Juan,1775952000,2,16.56,20.38,27.8,70,0.8
San Juan,1775955600,2,15.98,19.67,29.5,61,2.3
San Juan,1775959200,2,16.36,19.91,31.0,53,3.1
San Juan,1775962800,2,17.46,20.93,32.2,47,3.8
San Juan,1775966400,2,18.97,22.47,33.0,43,5.0
San Juan,1775970000,2,20.44,23.98,32.8,45,6.2
San Juan,1775973600,3,21.35,24.88,32.3,44,4.8
San Juan,1775977200,3,21.73,25.17,33.9,40,5.6
San Juan,1775980800,3,22.11,25.63,33.9,39,9.7
San Juan,1775984400,3,22.24,25.86,33.0,43,11.6
San Juan,1775988000,3,21.95,25.69,31.9,46,14.1
San Juan,1775991600,3,21.51,25.36,30.5,49,12.3
San Juan,1775995200,3,21.11,25.03,29.1,60,13.0
San Juan,1775998800,2,20.0,23.84,29.0,61,10.9
San Juan,1776002400,2,18.82,22.66,28.5,62,12.1
San Juan,1776006000,2,17.39,21.26,28.0,65,10.8
San Juan,1776009600,2,15.79,19.63,27.5,65,8.2
San Juan,1776013200,2,14.57,18.42,27.2,65,7.4
San Juan,1776016800,2,13.37,17.15,26.8,66,9.0
San Juan,1776020400,2,12.69,16.34,26.5,69,8.3
San Juan,1776024000,2,12.63,16.25,26.2,70,8.5
San Juan,1776027600,2,12.69,16.34,26.0,72,8.5
San Juan,1776031200,2,12.6,16.32,26.0,73,7.2
San Juan,1776034800,2,12.37,16.2,26.5,69,6.6
San Juan,1776038400,2,12.25,16.18,27.9,61,4.5
San Juan,1776042000,2,10.89,14.71,29.9,53,2.7
San Juan,1776045600,2,11.9,15.57,31.8,44,2.1
San Juan,1776049200,2,14.44,18.21,32.5,43,6.5
San Juan,1776052800,2,17.76,21.79,32.7,44,9.6
San Juan,1776056400,2,21.07,25.36,33.0,44,10.6
San Juan,1776060000,3,24.28,28.82,32.5,46,13.9
San Juan,1776063600,3,24.46,28.9,33.1,44,8.5
San Juan,1776067200,3,25.4,29.97,34.2,38,4.0
San Juan,1776070800,3,25.65,30.27,33.8,36,8.1
San Juan,1776074400,3,24.41,28.95,32.4,39,12.4
San Juan,1776078000,3,23.76,28.36,31.5,44,12.1
San Juan,1776081600,3,23.6,28.34,30.4,53,9.5
San Juan,1776085200,3,23.67,28.6,29.8,58,10.5
San Juan,1776088800,3,24.03,29.3,29.0,65,9.1
San Juan,1776092400,3,24.32,30.01,28.6,67,8.0
San Juan,1776096000,2,23.29,29.23,28.4,67,7.5
San Juan,1776099600,2,22.77,28.86,28.1,67,6.6
San Juan,1776103200,2,22.49,28.67,27.6,71,4.4
San Juan,1776106800,2,22.23,28.41,27.5,70,3.3
San Juan,1776110400,2,21.81,27.98,27.3,68,4.4
San Juan,1776114000,2,20.88,26.95,27.1,65,4.9
San Juan,1776117600,2,19.38,25.28,26.9,65,3.5
San Juan,1776121200,2,17.8,23.55,27.5,62,2.9
San Juan,1776124800,2,16.85,22.46,28.5,57,1.3
San Juan,1776128400,2,13.05,18.04,30.4,50,1.4
San Juan,1776132000,2,13.23,17.53,31.8,45,2.4
San Juan,1776135600,3,15.49,19.52,32.8,41,5.7
San Juan,1776139200,3,18.18,22.19,32.2,48,12.7
San Juan,1776142800,3,20.23,24.2,32.1,47,14.8
San Juan,1776146400,3,20.91,24.68,32.5,44,14.5
San Juan,1776150000,3,19.85,23.24,33.5,42,15.3
San Juan,1776153600,3,20.3,23.66,33.3,43,16.0
San Juan,1776157200,3,20.39,23.74,32.5,47,17.9
San Juan,1776160800,3,19.63,22.97,31.0,51,18.6
San Juan,1776164400,3,18.36,21.72,29.4,60,16.9
San Juan,1776168000,3,17.01,20.5,28.5,66,13.1
San Juan,1776171600,2,14.91,18.51,28.4,66,10.2
San Juan,1776175200,2,13.7,17.48,28.0,68,7.1
San Juan,1776178800,2,12.77,16.71,27.6,69,5.4
San Juan,1776182400,2,11.85,15.8,27.4,69,5.8
San Juan,1776186000,2,10.97,14.96,27.1,69,6.9
San Juan,1776189600,2,10.12,14.18,26.4,70,7.5
San Juan,1776193200,1,9.46,13.62,26.2,70,8.6
San Juan,1776196800,1,9.19,13.46,25.9,71,9.0
San Juan,1776200400,1,9.12,13.4,25.7,72,9.1
San Juan,1776204000,1,8.9,13.05,25.4,75,9.9
San Juan,1776207600,1,8.48,12.54,25.8,70,10.3
San Juan,1776211200,1,8.32,12.42,27.2,63,6.5
San Juan,1776214800,2,6.54,10.54,28.8,55,5.0
San Juan,1776218400,2,7.69,11.54,30.3,47,5.1
San Juan,1776222000,2,9.32,13.18,31.8,41,5.6
San Juan,1776225600,2,11.17,15.1,33.0,36,7.6
San Juan,1776229200,3,13.01,17.01,33.5,34,9.3
San Juan,1776232800,3,14.71,18.8,33.5,35,12.4
San Juan,1776236400,3,16.26,20.45,33.8,35,13.9
San Juan,1776240000,3,16.45,20.62,33.8,33,13.6
San Juan,1776243600,3,15.1,19.11,33.7,31,10.3
San Juan,1776247200,3,13.45,17.29,32.5,35,8.2
San Juan,1776250800,3,12.34,16.13,31.2,41,12.4
San Juan,1776254400,2,11.75,15.59,30.2,50,8.3
San Juan,1776258000,2,11.58,15.55,29.6,53,8.9
San Juan,1776261600,2,11.81,15.99,28.8,58,10.0
San Juan,1776265200,2,12.22,16.66,27.9,67,11.2
San Juan,1776268800,2,12.53,17.16,27.5,68,9.2
San Juan,1776272400,2,12.55,17.32,27.2,68,7.6
San Juan,1776276000,2,12.32,17.18,26.8,67,5.1
San Juan,1776279600,2,11.98,16.9,26.4,68,5.4
San Juan,1776283200,2,11.86,16.8,25.9,70,5.4
San Juan,1776286800,2,11.81,16.78,25.5,71,4.2
San Juan,1776290400,2,11.76,16.71,25.2,72,3.1
San Juan,1776294000,2,11.67,16.63,26.1,65,2.3
San Juan,1776297600,2,11.74,16.69,28.0,55,1.3
San Juan,1776301200,2,10.31,15.49,29.7,52,0.9
San Juan,1776304800,2,11.38,16.49,31.0,48,2.9
San Juan,1776308400,2,12.75,17.85,32.0,45,4.7
San Juan,1776312000,2,13.53,18.59,32.8,43,6.0
San Juan,1776315600,2,13.71,18.63,33.2,42,6.9
San Juan,1776319200,2,13.84,18.67,33.3,40,6.3
San Juan,1776322800,2,14.1,18.9,34.3,36,8.9
San Juan,1776326400,2,14.22,19.01,32.3,50,14.4
San Juan,1776330000,2,14.01,18.74,31.6,54,16.1
San Juan,1776333600,2,13.78,18.47,30.9,54,15.7
San Juan,1776337200,2,13.75,18.47,30.8,53,14.9
San Juan,1776340800,2,13.83,18.62,30.0,55,10.8
San Juan,1776344400,2,13.94,18.78,29.7,59,8.3
San Juan,1776348000,2,14.19,19.12,29.1,63,5.4
San Juan,1776351600,2,14.54,19.58,28.8,65,4.8
San Juan,1776355200,2,14.79,19.89,28.5,66,4.5
San Juan,1776358800,2,15.26,20.51,28.3,65,4.5
San Juan,1776362400,2,16.03,21.54,28.0,65,3.5
San Juan,1776366000,2,16.91,22.72,27.9,66,3.6
San Juan,1776369600,2,17.91,24.03,27.7,67,2.3
San Juan,1776373200,2,19.01,25.43,27.5,68,2.3
San Juan,1776376800,2,20.12,26.84,27.2,69,2.9
San Juan,1776380400,2,20.71,27.76,27.8,64,4.0
San Juan,1776384000,2,21.13,28.43,28.6,61,2.1
San Juan,1776387600,3,17.94,24.97,30.2,54,1.2
San Juan,1776391200,3,17.72,23.87,31.4,48,1.7
San Juan,1776394800,3,19.14,24.8,32.2,45,5.1
San Juan,1776398400,3,21.65,27.22,32.2,46,5.9
San Juan,1776402000,3,24.46,30.11,32.7,43,1.3
San Juan,1776405600,3,26.51,32.15,32.8,40,2.7
San Juan,1776409200,3,29.01,34.76,33.8,38,4.9
San Juan,1776412800,3,32.08,38.1,33.7,37,2.8
San Juan,1776416400,3,35.03,41.39,32.5,45,12.4
San Juan,1776420000,3,37.89,44.54,31.6,49,12.2
San Juan,1776423600,3,41.17,48.23,30.6,54,11.4
San Juan,1776427200,3,44.7,52.14,30.4,58,9.6
San Juan,1776430800,3,46.65,54.2,30.0,61,7.8
San Juan,1776434400,3,47.67,55.32,29.5,64,6.2
San Juan,1776438000,3,49.12,56.93,29.1,67,6.7
San Juan,1776441600,4,50.31,58.22,28.6,70,5.4
San Juan,1776445200,4,51.73,59.8,28.3,72,4.4
San Juan,1776448800,4,53.42,61.7,27.5,71,3.0
San Juan,1776452400,4,54.8,63.32,27.5,70,2.7
San Juan,1776456000,4,55.89,64.65,27.2,71,2.7
San Juan,1776459600,4,54.81,63.66,27.0,71,4.5
San Juan,1776463200,4,50.18,58.86,26.6,73,6.6
San Juan,1776466800,3,44.04,52.37,27.0,73,8.3
San Juan,1776470400,3,40.32,48.14,28.6,64,5.6
San Juan,1776474000,3,31.43,38.25,29.9,57,4.8
San Juan,1776477600,3,28.23,34.01,31.4,49,2.5
San Juan,1776481200,3,27.59,32.77,32.4,45,4.3
San Juan,1776484800,3,28.45,33.34,33.0,43,5.5
San Juan,1776488400,3,30.27,35.07,33.4,41,5.1
San Juan,1776492000,3,32.14,36.91,33.7,40,7.6
San Juan,1776495600,3,34.98,39.88,34.2,37,9.5
San Juan,1776499200,3,37.84,42.95,34.2,36,7.3
San Juan,1776502800,3,39.48,44.77,33.0,40,13.6
San Juan,1776506400,3,39.33,44.68,31.5,49,14.5
San Juan,1776510000,3,39.51,44.96,30.6,56,12.7
San Juan,1776513600,3,40.31,45.93,30.0,60,13.2
San Juan,1776517200,3,40.02,45.72,29.7,63,6.9
San Juan,1776520800,3,39.85,45.73,29.0,67,4.0
San Juan,1776524400,3,39.82,45.91,28.8,69,6.9
San Juan,1776528000,3,39.63,45.86,28.5,70,8.1
San Juan,1776531600,3,39.28,45.62,28.2,71,6.7
San Juan,1776535200,3,37.98,44.33,28.0,70,2.3
San Juan,1776538800,3,36.11,42.29,27.9,71,2.3
San Juan,1776542400,3,33.18,39.05,27.5,72,2.3
San Juan,1776546000,3,29.71,35.1,27.0,73,2.9
San Juan,1776549600,3,25.8,30.48,26.8,73,3.9
San Juan,1776553200,2,22.92,27.11,27.5,67,4.6
San Juan,1776556800,2,21.76,25.61,28.6,65,2.7
San Juan,1776560400,2,18.44,21.87,30.5,55,3.6
San Juan,1776564000,2,18.98,22.19,31.6,49,3.7
San Juan,1776567600,2,20.56,23.67,32.1,47,3.7
San Juan,1776571200,3,22.13,25.18,32.6,45,4.1
San Juan,1776574800,3,22.81,25.74,33.1,44,6.0
San Juan,1776578400,3,22.83,25.63,32.9,45,8.0
San Juan,1776582000,3,22.51,25.17,33.3,44,5.5
San Juan,1776585600,3,22.48,25.08,32.7,45,11.0
San Juan,1776589200,3,22.68,25.25,30.5,55,12.0
San Juan,1776592800,3,22.75,25.36,28.8,59,11.5
San Juan,1776596400,3,22.84,25.5,28.9,61,10.1
San Juan,1776600000,3,23.04,25.76,29.4,59,8.1
San Juan,1776603600,2,23.33,26.13,28.8,61,5.3
San Juan,1776607200,2,23.82,26.77,28.9,59,4.0
San Juan,1776610800,2,24.23,27.34,28.5,60,4.3
San Juan,1776614400,2,24.54,27.75,28.4,61,4.4
San Juan,1776618000,2,24.72,28.05,28.0,63,3.5
San Juan,1776621600,2,24.46,27.87,27.5,68,4.2
San Juan,1776625200,2,23.31,26.54,26.9,71,1.9
San Juan,1776628800,2,22.32,25.51,26.6,72,4.7
San Juan,1776632400,2,21.26,24.47,26.6,72,4.0
San Juan,1776636000,2,19.77,22.98,26.6,72,4.4
San Juan,1776639600,2,18.23,21.44,27.3,68,4.1
San Juan,1776643200,2,17.44,20.63,29.1,59,3.2
San Juan,1776646800,2,12.73,15.5,30.4,53,4.7
San Juan,1776650400,2,12.46,14.96,32.0,47,5.2
San Juan,1776654000,2,14.15,16.56,33.2,41,3.7
San Juan,1776657600,3,16.43,18.84,34.0,38,4.1
San Juan,1776661200,3,18.18,20.58,33.8,40,7.7
San Juan,1776664800,3,18.67,20.98,33.2,43,8.9
San Juan,1776668400,3,18.69,20.93,33.5,41,7.1
San Juan,1776672000,3,18.78,21.03,33.2,41,7.8
San Juan,1776675600,3,18.49,20.73,32.2,48,13.5
San Juan,1776679200,3,17.84,20.12,31.0,54,17.5
San Juan,1776682800,3,17.57,20.0,30.0,58,14.2
San Juan,1776686400,3,18.08,20.78,29.9,57,11.8
San Juan,1776690000,3,18.18,21.01,29.6,57,9.8
San Juan,1776693600,2,17.73,20.69,29.1,60,8.9
San Juan,1776697200,2,17.11,20.19,28.6,63,4.4
San Juan,1776700800,2,16.17,19.28,28.2,64,3.9
San Juan,1776704400,2,14.82,17.78,27.8,66,6.4
San Juan,1776708000,2,13.46,16.17,27.3,68,7.8
San Juan,1776711600,2,12.58,15.12,27.0,70,8.5
San Juan,1776715200,2,12.28,14.75,26.6,72,9.3
San Juan,1776718800,2,12.28,14.69,26.3,73,8.1
San Juan,1776722400,2,12.33,14.67,26.2,73,8.1
San Juan,1776726000,2,12.38,14.66,27.1,67,7.0
San Juan,1776729600,2,12.64,14.87,28.8,62,7.6
San Juan,1776733200,2,10.62,12.39,30.8,51,9.0
San Juan,1776736800,2,10.35,11.86,32.4,44,11.8
San Juan,1776740400,2,11.15,12.55,33.1,43,14.0
San Juan,1776744000,2,11.97,13.27,34.3,38,14.5
San Juan,1776747600,2,12.24,13.46,34.8,35,14.8
San Juan,1776751200,2,11.95,13.1,34.8,34,17.3
San Juan,1776754800,2,11.57,12.67,34.8,34,18.7
San Juan,1776758400,2,11.35,12.46,34.2,35,18.5
San Juan,1776762000,2,11.18,12.35,33.0,39,17.8
San Juan,1776765600,2,10.11,11.25,31.4,45,16.5
San Juan,1776769200,2,9.24,10.44,30.1,52,13.9
San Juan,1776772800,2,8.76,10.1,29.5,58,12.1
San Juan,1776776400,2,8.72,10.24,29.0,62,10.2
San Juan,1776780000,2,8.96,10.69,28.5,65,11.2
San Juan,1776783600,2,9.16,11.11,28.1,67,11.1
San Juan,1776787200,2,9.19,11.34,27.6,69,9.5
San Juan,1776790800,2,9.16,11.55,27.4,70,8.5
San Juan,1776794400,2,9.09,11.68,27.2,68,6.2
San Juan,1776798000,1,9.02,11.74,27.1,67,6.7
San Juan,1776801600,1,9.09,11.86,26.8,69,6.9
San Juan,1776805200,1,9.34,12.1,26.4,70,7.6
San Juan,1776808800,1,9.64,12.27,26.1,71,7.7
San Juan,1776812400,1,9.93,12.5,26.8,66,7.9
San Juan,1776816000,2,10.48,13.05,28.4,60,4.7
San Juan,1776819600,2,8.71,11.03,30.5,52,5.6
San Juan,1776823200,2,9.11,11.36,32.8,40,8.8
San Juan,1776826800,2,9.92,12.18,34.0,36,10.8
San Juan,1776830400,2,10.38,12.62,34.2,35,10.5
San Juan,1776834000,2,10.84,13.04,34.5,32,12.5
San Juan,1776837600,2,11.26,13.42,34.7,30,18.5
San Juan,1776841200,2,11.7,13.89,34.5,28,18.6
San Juan,1776844800,2,11.97,14.22,34.3,29,16.1
San Juan,1776848400,2,12.0,14.29,33.5,33,15.1
San Juan,1776852000,2,11.93,14.29,32.5,38,14.8
San Juan,1776855600,2,11.92,14.43,31.0,46,14.2
San Juan,1776859200,2,11.99,14.67,29.8,57,14.3
San Juan,1776862800,2,12.2,15.02,29.4,60,13.5
San Juan,1776866400,2,12.56,15.55,29.0,63,11.5
San Juan,1776870000,2,12.86,16.04,28.5,66,9.4
San Juan,1776873600,2,13.17,16.47,28.0,70,6.0
San Juan,1776877200,2,13.58,17.04,27.5,72,2.0
San Juan,1776880800,2,13.95,17.66,26.7,73,1.1
San Juan,1776884400,2,14.2,18.22,26.6,73,2.2
San Juan,1776888000,2,14.46,18.89,26.5,74,4.2
San Juan,1776891600,2,14.72,19.62,26.3,75,4.6
San Juan,1776895200,2,14.85,20.24,26.0,77,5.9
San Juan,1776898800,2,14.82,20.61,26.7,74,5.6
San Juan,1776902400,2,15.15,21.17,28.6,64,6.4
San Juan,1776906000,2,12.89,18.74,30.5,54,3.2
San Juan,1776909600,2,14.91,20.48,32.0,47,2.2
San Juan,1776913200,3,17.97,23.43,33.0,44,4.0
San Juan,1776916800,3,20.17,25.56,33.7,43,5.6
San Juan,1776920400,3,21.33,26.61,34.0,41,7.2
San Juan,1776924000,3,21.56,26.7,34.1,39,8.7
San Juan,1776927600,3,20.96,25.9,34.2,37,9.8
San Juan,1776931200,3,20.67,25.56,34.0,35,13.5
San Juan,1776934800,3,20.18,25.1,33.2,37,18.7
San Juan,1776938400,3,19.55,24.51,32.4,38,15.9
San Juan,1776942000,3,19.01,24.04,31.3,42,12.6
San Juan,1776945600,2,18.51,23.62,30.9,46,5.8
San Juan,1776949200,2,18.17,23.29,29.9,58,9.1
San Juan,1776952800,2,18.56,23.85,29.1,67,9.4
San Juan,1776956400,2,19.23,24.68,28.8,70,7.8
San Juan,1776960000,2,19.79,25.31,28.5,71,6.2
San Juan,1776963600,2,20.37,26.0,28.2,71,4.3
San Juan,1776967200,2,20.95,26.72,27.6,74,3.7
San Juan,1776970800,2,21.26,27.15,27.5,73,2.8
San Juan,1776974400,2,21.78,27.86,27.4,73,2.2
San Juan,1776978000,2,22.38,28.67,27.1,72,2.6
San Juan,1776981600,2,22.9,29.42,26.9,72,2.6
San Juan,1776985200,2,23.14,29.89,27.5,69,1.1
San Juan,1776988800,2,23.57,30.44,28.9,62,2.3
San Juan,1776992400,2,20.0,27.34,30.7,55,1.8
San Juan,1776996000,3,23.28,30.17,32.3,47,1.5
San Juan,1776999600,3,27.98,34.64,33.5,42,4.4
San Juan,1777003200,4,33.05,39.77,33.6,42,6.8
San Juan,1777006800,4,38.4,45.29,33.7,42,6.6
